id,age
44130,2
44131,2
44132,2
44133,2
44134,2
44135,2
44136,2
44137,2
44138,2
44139,2
44140,2
44141,2
44142,2
44143,2
44144,2
44145,2
44146,2
44147,2
44148,2
44149,2
44150,2
44151,2
44152,2
44153,2
44154,2
44155,2
44156,2
44157,2
44158,2
44159,2
44160,2
44161,2
44162,2
44163,2
44164,2
44165,2
44166,2
44167,2
44168,2
44169,2
44170,2
44171,2
44172,2
44173,2
44174,2
44175,2
44176,2
44177,2
44178,2
44179,2
44180,2
44181,2
44182,2
44183,2
44184,2
44185,2
44186,3
44187,3
44188,3
44189,3
44190,3
44191,3
44192,3
44193,3
44194,3
44195,3
44196,3
44197,3
44198,3
44199,3
44200,3
44201,3
44202,3
44203,3
44204,3
44205,3
44206,3
44207,3
44208,3
44209,3
44210,3
44211,3
44212,3
44213,3
44214,3
44215,3
44216,3
44217,3
44218,3
44219,3
44220,3
44221,3
44222,3
44223,3
44224,4
44225,4
44226,4
44227,4
44228,4
44229,4
44230,4
44231,4
44232,4
44233,4
44234,4
44235,4
44236,4
44237,4
44238,4
44239,4
44240,4
44241,4
44242,4
44243,4
44244,4
44245,4
44246,4
44247,4
44248,4
44249,4
44250,4
44251,4
44252,4
44253,4
44254,4
44255,4
44256,4
44257,4
44258,4
44259,5
44260,5
44261,5
44262,5
44263,5
44264,5
44265,5
44266,5
44267,5
44268,5
44269,5
44270,5
44271,5
44272,5
44273,5
44274,5
44275,5
44276,5
44277,5
44278,5
44279,5
44280,5
44281,5
44282,5
44283,6
44284,6
44285,6
44286,6
44287,6
44288,6
44289,6
44290,6
44291,6
44292,6
44293,6
44294,6
44295,6
44296,6
44297,6
44298,6
44299,6
44300,6
44301,6
44302,6
44303,6
44304,6
44305,6
44306,0
44307,0
44308,0
44309,0
44344,1
44310,0
44311,0
44312,0
44313,0
44314,0
44315,0
44316,0
44317,0
44318,0
44319,0
44320,0
44321,0
44328,0
44322,0
44323,0
44324,0
44325,0
44326,0
44327,0
44338,1
44347,1
44329,0
44330,0
44331,0
44332,0
44333,0
44334,0
44335,0
44336,0
44348,1
44337,0
44339,1
44340,1
44341,1
44342,1
44343,1
44345,1
44346,1
44349,1
44350,1
44351,1
44352,1
44353,1
44354,1
44355,1
44356,1
44357,1
44358,1
44359,1
44360,1
44361,1
44362,1
44363,1
44364,1
44365,2
44366,2
44367,2
44368,2
44369,2
44370,2
44371,2
44372,2
44373,2
44374,2
44375,2
44376,2
44377,2
44378,2
44379,2
44380,2
44381,2
44382,2
44383,2
44384,2
44385,2
44386,2
44387,2
44388,2
44389,2
44390,2
44391,2
44392,2
44393,2
44394,2
44395,2
44396,2
44397,2
44398,2
44399,2
44400,2
44401,2
44402,2
44403,2
44404,2
44405,2
44406,2
44407,2
44408,2
44409,2
44410,2
44411,2
44412,2
44413,2
44414,2
44415,2
44416,3
44417,3
44418,3
44419,3
44420,3
44421,3
44422,3
44423,3
44424,3
44425,3
44426,3
44427,3
44428,3
44429,3
44430,3
44431,3
44432,3
44433,3
44434,3
44435,3
44436,3
44437,3
44438,3
44439,3
44440,3
44441,3
44442,3
44443,3
44444,3
44445,3
44446,3
44447,3
44448,3
44449,3
44450,3
44451,3
44452,3
44453,3
44454,3
44455,3
44456,3
44457,3
44458,3
44459,3
44460,3
44461,3
44462,3
44463,3
44464,3
44465,4
44466,4
44467,4
44468,4
44469,4
44470,4
44471,4
44472,4
44473,4
44474,4
44475,4
44476,4
44477,4
44478,4
44479,4
44480,4
44481,4
44482,4
44483,4
44484,4
44485,4
44486,4
44487,4
44488,4
44489,4
44490,4
44491,4
44492,4
44493,4
44494,4
44495,4
44496,4
44497,4
44498,4
44499,5
44500,5
44501,5
44502,5
44503,5
44504,5
44505,5
44506,5
44507,5
44508,5
44509,5
44510,5
44511,5
44512,5
44513,5
44514,5
44515,5
44516,5
44517,5
44518,5
44519,5
44520,5
44521,5
44522,5
44523,6
44524,6
44525,6
44526,6
44527,6
44528,6
44529,6
44530,6
44531,6
44532,6
44533,6
44534,6
44535,6
44536,6
44537,6
44538,6
44539,6
44540,6
44541,6
44542,6
44543,6
44544,6
44545,6
44546,0
44547,0
44554,0
44548,0
44549,0
44591,0
44550,0
44551,0
44552,0
44586,0
44553,0
44589,0
44555,0
44556,0
44557,0
44558,0
44559,0
44580,0
44560,0
44616,1
44561,0
44562,0
44577,0
44563,0
44582,0
44564,0
44565,0
44566,0
44567,0
44568,0
44569,0
44598,1
44607,1
44570,0
44571,0
44572,0
44600,1
44573,0
44574,0
44575,0
44593,0
44576,0
44578,0
44621,1
44579,0
44609,1
44581,0
44583,0
44584,0
44585,0
44587,0
44588,0
44590,0
44592,0
44594,0
44595,1
44596,1
44597,1
44599,1
44601,1
44602,1
44603,1
44604,1
44605,1
44606,1
44608,1
44610,1
44611,1
44612,1
44613,1
44614,1
44615,1
44617,1
44618,1
44619,1
44620,1
44622,1
44623,1
44624,1
44625,1
44626,1
44627,1
44628,1
44629,1
44630,1
44631,1
44632,1
44633,1
44634,1
44635,1
44636,1
44637,2
44638,2
44639,2
44640,2
44641,2
44642,2
44643,2
44644,2
44645,2
44646,2
44647,2
44648,2
44649,2
44650,2
44651,2
44652,2
44653,2
44654,2
44655,2
44656,2
44657,2
44658,2
44659,2
44660,2
44661,2
44662,2
44663,2
44664,2
44665,2
44666,2
44667,2
44668,2
44669,2
44670,2
44671,2
44672,2
44673,2
44674,2
44675,2
44676,2
44677,2
44678,2
44679,2
44680,2
44681,2
44682,2
44683,2
44684,2
44685,2
44686,2
44687,2
44688,2
44689,2
44690,2
44691,2
44692,2
44693,2
44694,2
44695,2
44696,2
44697,3
44698,3
44699,3
44700,3
44701,3
44702,3
44703,3
44704,3
44705,3
44706,3
44707,3
44708,3
44709,3
44710,3
44711,3
44712,3
44713,3
44714,3
44715,3
44716,3
44717,3
44718,3
44719,3
44720,3
44721,3
44722,3
44723,3
44724,3
44725,3
44726,3
44727,3
44728,3
44729,3
44730,3
44731,3
44732,3
44733,3
44734,3
44735,3
44736,3
44737,3
44738,3
44739,3
44740,3
44741,3
44742,3
44743,3
44744,3
44745,4
44746,4
44747,4
44748,4
44749,4
44750,4
44751,4
44752,4
44753,4
44754,4
44755,4
44756,4
44757,4
44758,4
44759,4
44760,4
44761,4
44762,4
44763,4
44764,4
44765,4
44766,4
44767,4
44768,4
44769,4
44770,4
44771,4
44772,4
44773,4
44774,4
44775,4
44776,4
44777,4
44778,4
44779,4
44780,4
44781,4
44782,4
44783,4
44784,5
44785,5
44786,5
44787,5
44788,5
44789,5
44790,5
44791,5
44792,5
44793,5
44794,5
44795,5
44796,5
44797,5
44798,5
44799,5
44800,5
44801,5
44802,5
44803,5
44804,5
44805,5
44806,5
44807,5
44808,5
44809,5
44810,5
44811,5
44812,5
44813,5
44814,6
44815,6
44816,6
44817,6
44818,6
44819,6
44820,6
44821,6
44822,6
44823,6
44824,6
44825,6
44826,6
44827,6
44828,6
44829,6
44830,6
44831,6
44832,6
44833,6
44834,6
44835,6
44836,6
44837,6
44838,6
44839,6
44840,6
44841,0
44842,0
44843,0
44844,0
44875,1
44878,1
44845,0
44846,0
44847,0
44848,0
44849,0
44850,0
44851,0
44853,0
44852,0
44854,0
44855,0
44856,0
44857,0
44858,0
44859,0
44860,0
44861,0
44862,0
44863,0
44864,0
44865,0
44866,0
44867,0
44868,1
44869,1
44870,1
44871,1
44872,1
44873,1
44874,1
44876,1
44877,1
44879,1
44880,1
44881,1
44882,2
44883,2
44884,2
44885,2
44886,2
44887,2
44888,2
44889,2
44890,2
44891,2
44892,2
44893,2
44894,2
44895,2
44896,2
44897,2
44898,3
44899,3
44900,3
44901,3
44902,3
44903,3
44904,3
44905,3
44906,3
44907,3
44908,3
44909,3
44910,3
44911,3
44912,3
44913,3
44914,3
44915,3
44916,3
44917,3
44918,3
44919,4
44920,4
44921,4
44922,4
44923,4
44924,4
44925,4
44926,4
44927,4
44928,4
44929,4
44930,4
44931,4
44932,4
44933,4
44934,4
44935,4
44936,4
44937,4
44938,4
44939,4
44940,4
44941,4
44942,4
44943,5
44944,5
44945,5
44946,5
44947,5
44948,5
44949,5
44950,5
44951,5
44952,5
44953,5
44954,5
44955,5
44956,5
44957,6
44958,6
44959,6
44960,6
44961,6
44962,6
44963,6
44964,6
44965,6
44966,6
44967,6
44968,6
44969,6
44970,6
44971,6
44972,6
44973,6
44974,6
44975,6
44976,6
44977,6
44978,6
44979,6
44980,6
44981,6
44982,6
44983,6
44984,6
44985,6
44986,0
44987,0
44988,0
44989,0
45011,1
44990,0
44991,0
44992,0
45010,1
44993,0
44994,0
44995,0
44996,0
44997,0
44998,0
45018,1
44999,0
45000,0
45001,0
45002,0
45003,0
45004,0
45005,0
45006,0
45007,0
45008,0
45009,1
45012,1
45013,1
45014,1
45015,1
45016,1
45017,1
45019,1
45020,1
45021,1
45022,1
45023,1
45024,1
45025,1
45026,1
45027,1
45028,1
45029,1
45030,1
45031,1
45032,1
45033,1
45034,1
45035,1
45036,1
45037,1
45038,1
45039,1
45040,2
45041,2
45042,2
45043,2
45044,2
45045,2
45046,2
45047,2
45048,2
45049,2
45050,2
45051,2
45052,2
45053,2
45054,2
45055,2
45056,2
45057,2
45058,2
45059,2
45060,2
45061,2
45062,2
45063,2
45064,2
45065,2
45066,2
45067,2
45068,2
45069,2
45070,2
45071,2
45072,2
45073,2
45074,2
45075,2
45076,2
45077,2
45078,2
45079,2
45080,2
45081,2
45082,2
45083,2
45084,2
45085,2
45086,2
45087,2
45088,2
45089,2
45090,2
45091,3
45092,3
45093,3
45094,3
45095,3
45096,3
45097,3
45098,3
45099,3
45100,3
45101,3
45102,3
45103,3
45104,3
45105,3
45106,3
45107,3
45108,3
45109,3
45110,3
45111,3
45112,3
45113,3
45114,3
45115,3
45116,3
45117,3
45118,3
45119,3
45120,3
45121,3
45122,3
45123,3
45124,3
45125,3
45126,3
45127,3
45128,3
45129,3
45130,3
45131,3
45132,3
45133,3
45134,4
45135,4
45136,4
45137,4
45138,4
45139,4
45140,4
45141,4
45142,4
45143,4
45144,4
45145,4
45146,4
45147,4
45148,4
45149,4
45150,4
45151,4
45152,4
45153,4
45154,4
45155,4
45156,4
45157,4
45158,4
45159,4
45160,4
45161,4
45162,4
45163,4
45164,4
45165,4
45166,4
45167,4
45168,4
45169,4
45170,4
45171,4
45172,4
45173,4
45174,4
45175,4
45176,5
45177,5
45178,5
45179,5
45180,5
45181,5
45182,5
45183,5
45184,5
45185,5
45186,5
45187,5
45188,5
45189,5
45190,5
45191,5
45192,5
45193,5
45194,5
45195,5
45196,5
45197,5
45198,5
45199,5
45200,5
45201,5
45202,5
45203,5
45204,5
45205,5
45206,5
45207,5
45208,5
45209,5
45210,5
45211,5
45212,5
45213,5
45214,5
45215,5
45216,5
45217,5
45218,5
45219,5
45220,5
45221,5
45222,5
45223,5
45224,5
45225,5
45226,6
45227,6
45228,6
45229,6
45230,6
45231,6
45232,6
45233,6
45234,6
45235,6
45236,6
45237,6
45238,6
45239,6
45240,6
45241,6
45242,6
45243,6
45244,6
45245,6
45246,6
45247,6
45248,6
45249,6
45250,6
45251,6
45252,6
45253,6
45254,6
45255,6
45256,6
45257,6
45258,6
45259,6
45260,6
45261,6
45262,6
45263,6
45264,6
45265,6
45266,6
45267,6
45268,6
45269,6
45270,6
45271,6
45272,6
45273,6
45274,6
45275,6
45276,6
45277,6
45278,6
45279,6
45280,6
45281,6
45282,6
45283,6
45284,6
45285,6
45286,6
45287,6
45288,6
45289,6
45290,6
45291,6
45292,6
45293,6
45294,6
45295,6
45296,0
45344,1
45297,0
45338,1
45298,0
45304,0
45337,1
45299,0
45300,0
45301,0
45302,0
45303,0
45305,0
45306,0
45307,0
45308,0
45309,0
45310,0
45311,0
45312,0
45313,0
45314,0
45315,0
45351,1
45316,0
45317,0
45318,0
45319,0
45320,0
45330,1
45321,0
45322,0
45333,1
45323,0
45342,1
45324,0
45325,0
45326,0
45327,0
45328,0
45329,0
45331,1
45332,1
45334,1
45335,1
45336,1
45350,1
45339,1
45340,1
45341,1
45343,1
45345,1
45346,1
45347,1
45348,1
45349,1
45352,1
45353,1
45354,1
45355,1
45356,1
45357,1
45358,1
45359,1
45360,1
45361,1
45362,1
45363,2
45364,2
45365,2
45366,2
45367,2
45368,2
45369,2
45370,2
45371,2
45372,2
45373,2
45374,2
45375,2
45376,2
45377,2
45378,2
45379,2
45380,2
45381,2
45382,2
45383,3
45384,3
45385,3
45386,3
45387,3
45388,3
45389,3
45390,3
45391,3
45392,3
45393,3
45394,3
45395,3
45396,3
45397,3
45398,3
45399,3
45400,3
45401,3
45402,3
45403,3
45404,3
45405,3
45406,3
45407,3
45408,3
45409,3
45410,4
45411,4
45412,4
45413,4
45414,4
45415,4
45416,4
45417,4
45418,4
45419,4
45420,4
45421,4
45422,4
45423,4
45424,4
45425,4
45426,4
45427,4
45428,4
45429,4
45430,4
45431,4
45432,4
45433,4
45434,4
45435,4
45436,4
45437,4
45438,4
45439,4
45440,4
45441,4
45442,4
45443,4
45444,4
45445,4
45446,4
45447,4
45448,4
45449,4
45450,4
45451,4
45452,4
45453,4
45454,4
45455,5
45456,5
45457,5
45458,5
45459,5
45460,5
45461,5
45462,5
45463,5
45464,5
45465,5
45466,5
45467,5
45468,5
45469,5
45470,5
45471,5
45472,5
45473,5
45474,5
45475,5
45476,5
45477,5
45478,5
45479,5
45480,5
45481,5
45482,5
45483,5
45484,5
45485,5
45486,5
45487,5
45488,6
45489,6
45490,6
45491,6
45492,6
45493,6
45494,6
45495,6
45496,6
45497,6
45498,6
45499,6
45500,6
45501,6
45502,6
45503,6
45504,6
45505,6
45506,6
45507,6
45508,6
45509,6
45510,6
45511,0
45512,0
45513,0
45514,0
45515,0
45516,0
45517,0
45518,0
45519,0
45548,1
45520,0
45521,0
45522,0
45523,0
45524,0
45525,0
45526,0
45527,0
45528,0
45529,0
45530,0
45531,0
45532,0
45538,0
45533,0
45554,1
45534,0
45547,0
45535,0
45539,0
45536,0
45542,0
45537,0
45540,0
45541,0
45552,1
45543,0
45544,0
45545,0
45546,0
45556,1
45549,1
45550,1
45551,1
45553,1
45555,1
45557,1
45558,1
45559,1
45560,1
45561,1
45562,1
45563,1
45564,1
45565,1
45566,1
45567,1
45568,1
45569,1
45570,2
45571,2
45572,2
45573,2
45574,2
45575,2
45576,2
45577,2
45578,2
45579,2
45580,2
45581,2
45582,2
45583,2
45584,2
45585,2
45586,2
45587,2
45588,2
45589,2
45590,2
45591,2
45592,2
45593,2
45594,2
45595,2
45596,2
45597,2
45598,2
45599,2
45600,2
45601,2
45602,2
45603,2
45604,2
45605,2
45606,2
45607,2
45608,2
45609,2
45610,2
45611,2
45612,2
45613,2
45614,2
45615,2
45616,3
45617,3
45618,3
45619,3
45620,3
45621,3
45622,3
45623,3
45624,3
45625,3
45626,3
45627,3
45628,3
45629,3
45630,3
45631,3
45632,3
45633,3
45634,3
45635,3
45636,3
45637,3
45638,3
45639,3
45640,3
45641,3
45642,3
45643,3
45644,3
45645,3
45646,3
45647,3
45648,3
45649,3
45650,3
45651,3
45652,3
45653,3
45654,3
45655,3
45656,3
45657,3
45658,3
45659,4
45660,4
45661,4
45662,4
45663,4
45664,4
45665,4
45666,4
45667,4
45668,4
45669,4
45670,4
45671,4
45672,4
45673,4
45674,4
45675,4
45676,4
45677,4
45678,4
45679,4
45680,4
45681,4
45682,4
45683,4
45684,4
45685,4
45686,4
45687,4
45688,4
45689,5
45690,5
45691,5
45692,5
45693,5
45694,5
45695,5
45696,5
45697,5
45698,5
45699,5
45700,5
45701,5
45702,5
45703,5
45704,5
45705,5
45706,5
45707,5
45708,5
45709,5
45710,5
45711,5
45712,5
45713,6
45714,6
45715,6
45716,6
45717,6
45718,6
45719,6
45720,6
45721,6
45722,6
45723,6
45724,6
45725,6
45726,0
45727,0
45728,0
45729,0
45730,0
45731,0
45732,0
45733,0
45734,0
45735,0
45736,0
45737,0
45738,0
45739,0
45749,1
45740,0
45741,0
45742,0
45761,1
45743,0
45744,0
45745,0
45746,0
45771,1
45747,0
45748,0
45750,1
45751,1
45758,1
45752,1
45753,1
45754,1
45755,1
45756,1
45757,1
45759,1
45760,1
45762,1
45763,1
45764,1
45765,1
45766,1
45767,1
45768,1
45769,1
45770,1
45772,1
45773,1
45774,1
45775,1
45776,1
45777,1
45778,1
45779,1
45780,1
45781,1
45782,1
45783,1
45784,1
45785,1
45786,1
45787,1
45788,1
45789,2
45790,2
45791,2
45792,2
45793,2
45794,2
45795,2
45796,2
45797,2
45798,2
45799,2
45800,2
45801,2
45802,2
45803,2
45804,2
45805,2
45806,2
45807,2
45808,2
45809,2
45810,2
45811,2
45812,2
45813,2
45814,2
45815,2
45816,2
45817,2
45818,2
45819,2
45820,2
45821,2
45822,2
45823,2
45824,2
45825,2
45826,2
45827,2
45828,2
45829,2
45830,2
45831,2
45832,2
45833,2
45834,2
45835,2
45836,2
45837,2
45838,2
45839,2
45840,2
45841,2
45842,2
45843,2
45844,2
45845,2
45846,2
45847,2
45848,2
45849,2
45850,2
45851,2
45852,2
45853,2
45854,2
45855,2
45856,2
45857,2
45858,2
45859,2
45860,2
45861,2
45862,2
45863,2
45864,2
45865,2
45866,2
45867,2
45868,2
45869,2
45870,2
45871,2
45872,2
45873,2
45874,2
45875,2
45876,2
45877,2
45878,2
45879,2
45880,3
45881,3
45882,3
45883,3
45884,3
45885,3
45886,3
45887,3
45888,3
45889,3
45890,3
45891,3
45892,3
45893,3
45894,3
45895,3
45896,3
45897,3
45898,3
45899,3
45900,3
45901,3
45902,3
45903,3
45904,3
45905,3
45906,3
45907,3
45908,3
45909,3
45910,3
45911,3
45912,3
45913,3
45914,3
45915,3
45916,3
45917,3
45918,3
45919,3
45920,3
45921,3
45922,3
45923,3
45924,3
45925,3
45926,3
45927,3
45928,3
45929,3
45930,3
45931,3
45932,3
45933,3
45934,3
45935,3
45936,3
45937,3
45938,3
45939,3
45940,3
45941,3
45942,3
45943,3
45944,3
45945,4
45946,4
45947,4
45948,4
45949,4
45950,4
45951,4
45952,4
45953,4
45954,4
45955,4
45956,4
45957,4
45958,4
45959,4
45960,4
45961,4
45962,4
45963,4
45964,4
45965,4
45966,4
45967,4
45968,4
45969,4
45970,4
45971,4
45972,4
45973,4
45974,4
45975,4
45976,4
45977,4
45978,4
45979,4
45980,4
45981,4
45982,4
45983,4
45984,4
45985,4
45986,4
45987,4
45988,4
45989,4
45990,5
45991,5
45992,5
45993,5
45994,5
45995,5
45996,5
45997,5
45998,5
45999,5
46000,5
46001,5
46002,5
46003,5
46004,5
46005,5
46006,5
46007,5
46008,5
46009,5
46010,5
46011,5
46012,5
46013,5
46014,5
46015,5
46016,5
46017,5
46018,5
46019,5
46020,5
46021,5
46022,5
46023,5
46024,5
46025,5
46026,5
46027,5
46028,6
46029,6
46030,6
46031,6
46032,6
46033,6
46034,6
46035,6
46036,6
46037,6
46038,6
46039,6
46040,6
46041,6
46042,6
46043,6
46044,6
46045,6
46046,6
46047,6
46048,6
46049,6
46050,6
46051,6
46052,6
46053,6
46054,6
46055,6
46056,6
46057,6
46058,6
46059,6
46060,6
46061,6
46062,6
46063,6
46064,6
46065,6
46066,0
46067,0
46068,0
46075,0
46069,0
46070,0
46071,0
46072,0
46073,0
46074,0
46088,0
46115,1
46076,0
46077,0
46078,0
46079,0
46080,0
46100,1
46081,0
46082,0
46083,0
46084,0
46085,0
46086,0
46087,0
46092,0
46089,0
46090,0
46091,0
46093,0
46094,0
46111,1
46095,0
46096,0
46097,0
46098,0
46099,0
46101,1
46102,1
46103,1
46104,1
46105,1
46106,1
46107,1
46108,1
46119,1
46109,1
46110,1
46112,1
46113,1
46114,1
46116,1
46117,1
46118,1
46120,1
46121,1
46122,1
46123,1
46124,1
46125,1
46126,1
46127,1
46128,1
46129,1
46130,1
46131,1
46132,1
46133,1
46134,2
46135,2
46136,2
46137,2
46138,2
46139,2
46140,2
46141,2
46142,2
46143,2
46144,2
46145,2
46146,2
46147,2
46148,2
46149,2
46150,2
46151,2
46152,2
46153,2
46154,2
46155,2
46156,2
46157,2
46158,2
46159,2
46160,2
46161,2
46162,2
46163,2
46164,3
46165,3
46166,3
46167,3
46168,3
46169,3
46170,3
46171,3
46172,3
46173,3
46174,3
46175,3
46176,3
46177,3
46178,3
46179,3
46180,3
46181,3
46182,3
46183,3
46184,3
46185,3
46186,3
46187,3
46188,3
46189,3
46190,3
46191,3
46192,3
46193,3
46194,4
46195,4
46196,4
46197,4
46198,4
46199,4
46200,4
46201,4
46202,4
46203,4
46204,4
46205,4
46206,4
46207,4
46208,4
46209,4
46210,4
46211,4
46212,4
46213,4
46214,4
46215,4
46216,4
46217,4
46218,4
46219,4
46220,4
46221,4
46222,4
46223,4
46224,4
46225,4
46226,4
46227,4
46228,4
46229,4
46230,5
46231,5
46232,5
46233,5
46234,5
46235,5
46236,5
46237,5
46238,5
46239,5
46240,5
46241,5
46242,5
46243,5
46244,5
46245,5
46246,5
46247,5
46248,5
46249,5
46250,5
46251,5
46252,5
46253,5
46254,5
46255,5
46256,5
46257,5
46258,5
46259,5
46260,5
46261,5
46262,5
46263,5
46264,6
46265,6
46266,6
46267,6
46268,6
46269,6
46270,6
46271,6
46272,6
46273,6
46274,6
46275,6
46276,6
46277,6
46278,6
46279,6
46280,6
46281,6
46282,6
46283,6
46284,6
46285,6
46286,6
46287,6
46288,6
46289,6
46290,6
46291,6
46292,6
46293,6
46294,6
46295,6
46296,6
46297,6
46298,6
46299,6
46300,6
46301,6
46302,6
46303,6
46304,6
46305,6
46306,6
46307,6
46308,6
46309,6
46310,6
46311,6
46312,6
46313,6
46314,6
46315,6
46316,6
46317,6
46318,6
46319,6
46320,6
46321,6
46322,6
46323,6
46324,6
46325,6
46326,6
46327,6
46328,6
46329,6
46330,6
46331,6
46332,6
46333,6
46334,6
46335,6
46336,6
46337,6
46338,6
46339,6
46340,6
46341,0
46342,0
46343,0
46344,0
46345,0
46346,0
46347,0
46348,0
46349,0
46373,0
46350,0
46351,0
46352,0
46353,0
46354,0
46355,0
46356,0
46357,0
46400,1
46404,1
46358,0
46359,0
46360,0
46361,0
46362,0
46363,0
46364,0
46365,0
46366,0
46367,0
46368,0
46372,0
46375,0
46391,1
46369,0
46370,0
46392,1
46371,0
46374,0
46376,0
46378,0
46377,0
46379,0
46380,1
46381,1
46382,1
46383,1
46384,1
46385,1
46386,1
46387,1
46388,1
46389,1
46390,1
46393,1
46394,1
46395,1
46396,1
46397,1
46398,1
46399,1
46401,1
46402,1
46403,1
46405,1
46406,1
46407,1
46408,1
46409,1
46410,1
46411,1
46412,1
46413,1
46414,1
46415,1
46416,1
46417,2
46418,2
46419,2
46420,2
46421,2
46422,2
46423,2
46424,2
46425,2
46426,2
46427,2
46428,2
46429,2
46430,2
46431,2
46432,2
46433,2
46434,2
46435,2
46436,2
46437,2
46438,2
46439,2
46440,2
46441,2
46442,2
46443,2
46444,2
46445,2
46446,2
46447,2
46448,2
46449,2
46450,2
46451,2
46452,2
46453,2
46454,2
46455,2
46456,2
46457,2
46458,2
46459,2
46460,2
46461,2
46462,2
46463,2
46464,2
46465,2
46466,2
46467,2
46468,2
46469,2
46470,2
46471,2
46472,2
46473,2
46474,2
46475,2
46476,3
46477,3
46478,3
46479,3
46480,3
46481,3
46482,3
46483,3
46484,3
46485,3
46486,3
46487,3
46488,3
46489,3
46490,3
46491,3
46492,3
46493,3
46494,3
46495,3
46496,3
46497,3
46498,3
46499,3
46500,3
46501,3
46502,3
46503,3
46504,3
46505,3
46506,3
46507,3
46508,3
46509,3
46510,3
46511,3
46512,3
46513,3
46514,3
46515,3
46516,3
46517,3
46518,3
46519,3
46520,3
46521,3
46522,3
46523,3
46524,3
46525,3
46526,4
46527,4
46528,4
46529,4
46530,4
46531,4
46532,4
46533,4
46534,4
46535,4
46536,4
46537,4
46538,4
46539,4
46540,4
46541,4
46542,4
46543,4
46544,4
46545,4
46546,4
46547,4
46548,4
46549,4
46550,4
46551,4
46552,4
46553,4
46554,4
46555,4
46556,4
46557,4
46558,4
46559,4
46560,4
46561,4
46562,4
46563,4
46564,4
46565,4
46566,4
46567,4
46568,4
46569,4
46570,4
46571,4
46572,4
46573,4
46574,4
46575,4
46576,5
46577,5
46578,5
46579,5
46580,5
46581,5
46582,5
46583,5
46584,5
46585,5
46586,5
46587,5
46588,5
46589,5
46590,5
46591,5
46592,5
46593,5
46594,5
46595,5
46596,5
46597,5
46598,5
46599,5
46600,5
46601,5
46602,5
46603,5
46604,5
46605,5
46606,5
46607,5
46608,5
46609,5
46610,5
46611,5
46612,5
46613,6
46614,6
46615,6
46616,6
46617,6
46618,6
46619,6
46620,6
46621,6
46622,6
46623,6
46624,6
46625,6
46626,6
46627,6
46628,6
46629,6
46630,6
46631,6
46632,6
46633,6
46634,6
46635,6
46636,6
46637,6
46638,6
46639,6
46640,6
46641,0
46642,0
46643,0
46655,0
46672,0
46714,1
46644,0
46652,0
46645,0
46646,0
46647,0
46648,0
46649,0
46650,0
46651,0
46653,0
46654,0
46669,0
46656,0
46657,0
46658,0
46659,0
46660,0
46661,0
46711,1
46662,0
46704,1
46663,0
46664,0
46665,0
46666,0
46667,0
46668,0
46670,0
46671,0
46673,0
46674,0
46675,0
46676,0
46677,0
46678,0
46679,0
46680,0
46681,0
46682,0
46683,0
46705,1
46684,0
46685,0
46686,0
46687,0
46710,1
46688,0
46689,0
46690,1
46691,1
46692,1
46693,1
46694,1
46706,1
46695,1
46716,1
46696,1
46697,1
46698,1
46715,1
46699,1
46700,1
46701,1
46702,1
46703,1
46707,1
46708,1
46709,1
46712,1
46713,1
46717,1
46718,1
46719,1
46720,1
46721,1
46722,1
46723,1
46724,1
46725,1
46726,1
46727,1
46728,1
46729,1
46730,1
46731,1
46732,2
46733,2
46734,2
46735,2
46736,2
46737,2
46738,2
46739,2
46740,2
46741,2
46742,2
46743,2
46744,2
46745,2
46746,2
46747,2
46748,2
46749,2
46750,2
46751,2
46752,2
46753,2
46754,2
46755,2
46756,2
46757,2
46758,2
46759,2
46760,2
46761,2
46762,2
46763,2
46764,2
46765,2
46766,2
46767,2
46768,2
46769,2
46770,2
46771,2
46772,2
46773,2
46774,2
46775,2
46776,2
46777,2
46778,2
46779,2
46780,2
46781,2
46782,2
46783,2
46784,2
46785,2
46786,2
46787,2
46788,2
46789,2
46790,2
46791,2
46792,2
46793,2
46794,2
46795,2
46796,2
46797,2
46798,2
46799,2
46800,2
46801,2
46802,3
46803,3
46804,3
46805,3
46806,3
46807,3
46808,3
46809,3
46810,3
46811,3
46812,3
46813,3
46814,3
46815,3
46816,3
46817,3
46818,3
46819,3
46820,3
46821,3
46822,3
46823,3
46824,3
46825,3
46826,3
46827,3
46828,3
46829,3
46830,3
46831,3
46832,3
46833,3
46834,3
46835,3
46836,3
46837,3
46838,3
46839,3
46840,3
46841,3
46842,3
46843,3
46844,3
46845,3
46846,3
46847,3
46848,3
46849,3
46850,3
46851,3
46852,3
46853,3
46854,3
46855,3
46856,3
46857,3
46858,3
46859,3
46860,3
46861,4
46862,4
46863,4
46864,4
46865,4
46866,4
46867,4
46868,4
46869,4
46870,4
46871,4
46872,4
46873,4
46874,4
46875,4
46876,4
46877,4
46878,4
46879,4
46880,4
46881,4
46882,4
46883,4
46884,4
46885,4
46886,4
46887,4
46888,4
46889,4
46890,4
46891,4
46892,4
46893,4
46894,4
46895,4
46896,4
46897,4
46898,4
46899,4
46900,4
46901,4
46902,4
46903,4
46904,4
46905,4
46906,4
46907,4
46908,4
46909,4
46910,4
46911,4
46912,4
46913,4
46914,4
46915,5
46916,5
46917,5
46918,5
46919,5
46920,5
46921,5
46922,5
46923,5
46924,5
46925,5
46926,5
46927,5
46928,5
